FECHA,PRECIP,EVAP,TMAX,TMIN
18/04/1967,0.01,4.5,23,6.5
19/04/1967,0,6.3,25.5,5.5
20/04/1967,0,7.2,26,8
21/04/1967,0,8.5,28.5,7.5
22/04/1967,0,7.6,28,8.5
23/04/1967,0,8.3,27.5,8
24/04/1967,0,9.6,26.5,8.5
25/04/1967,0,9.6,28,8.5
26/04/1967,0,9.7,27.5,9
27/04/1967,0,5.6,25.5,7
28/04/1967,0.6,3.8,25,6.5
29/04/1967,0,7.1,25,6
30/04/1967,0.4,7,25,10
01/05/1967,0.7,6,27,9
02/05/1967,3.6,5,26.5,6.5
03/05/1967,0,6,25,9.5
04/05/1967,10.2,5.4,26.5,6.5
05/05/1967,0,6.7,25.5,7.5
06/05/1967,0,8.8,28,9.5
07/05/1967,0,8.6,29.5,6
08/05/1967,0,9.7,30,7.5
09/05/1967,0,9,29,7.5
10/05/1967,0,9,29,9.5
11/05/1967,0,7.8,29,10
12/05/1967,0.01,9.2,27.5,10
13/05/1967,0,9.6,25.5,11
14/05/1967,0,7.7,26.5,11
15/05/1967,0,5.9,22,7
16/05/1967,0,3.6,20.5,11
17/05/1967,0,6.8,24.5,11
18/05/1967,8.2,4.4,22.5,11.5
19/05/1967,9.5,4.2,22.5,9
20/05/1967,7.6,3.7,22,10.5
21/05/1967,6.4,3.8,23,10
22/05/1967,12.4,4,21.5,11
23/05/1967,0,5.2,22,11
24/05/1967,0,6.4,27,5
25/05/1967,0,4.4,25.5,7
26/05/1967,0.01,4.2,23.5,7
27/05/1967,3,6.4,25.5,7
28/05/1967,0,5.6,24,11
29/05/1967,0,5.8,23,10
30/05/1967,0.01,7.4,24,11.5
31/05/1967,0,9.5,24.5,9.5
01/06/1967,0.5,4.1,25.5,6.5
02/06/1967,7.2,3.5,25,5.5
03/06/1967,0,3.3,20.5,7
04/06/1967,1.4,5.5,23.5,9
05/06/1967,0.01,6.2,24.5,12
06/06/1967,0,6.2,25,4
07/06/1967,0,7.2,26.5,8
08/06/1967,0,7.3,25.5,8.5
09/06/1967,16,7,24.5,13
10/06/1967,0,5.6,23,10.5
11/06/1967,4,7,24,13
12/06/1967,0.01,5,22.5,10.5
13/06/1967,1.4,5.4,25,12
14/06/1967,1.5,3.8,23.5,11.5
15/06/1967,10,5.2,23,12
16/06/1967,9,5.4,22,11.5
17/06/1967,0.2,4.7,21,11
18/06/1967,11.7,4.6,23.5,13
19/06/1967,0,6.3,23.5,11.5
20/06/1967,3.2,4.7,23.5,7.5
21/06/1967,30.5,5,23.5,10.5
22/06/1967,3,2.4,20.5,12
23/06/1967,7.8,2.4,19,12.5
24/06/1967,0.5,4.4,21.5,9
25/06/1967,2.2,6,23.5,9
26/06/1967,0.3,4,23,9.5
27/06/1967,0.01,4.1,22,10
28/06/1967,2,5,22,11
29/06/1967,0.6,4.5,20.5,8
30/06/1967,6.5,2,21.5,9
01/07/1967,1.4,2.1,20,12
02/07/1967,0,4.3,21.5,9.5
03/07/1967,10.7,4.5,22,10.5
04/07/1967,0.5,3.3,21.5,10
05/07/1967,0,5.4,22.5,11.5
06/07/1967,0.2,5.5,24,8
07/07/1967,8.9,3.7,22,8.5
08/07/1967,1.4,3.5,22,6.5
09/07/1967,0,3.8,21,11.5
10/07/1967,1,4.8,23.5,6
11/07/1967,18.6,4.8,23,7
12/07/1967,39.8,4.1,22,8
13/07/1967,0.01,4.4,20.5,11
14/07/1967,0.01,4.6,22,9.5
15/07/1967,6,4.2,22,7
16/07/1967,1.5,4.6,22,7.5
17/07/1967,16,4.4,21.5,9.5
18/07/1967,0,4.3,21,7.5
19/07/1967,3,3.6,22,7.5
20/07/1967,0,3.5,21.5,9
21/07/1967,4,3,21.5,11
22/07/1967,0.7,3.4,22,10.5
23/07/1967,0,3.7,22.5,8
24/07/1967,0,3.7,21.5,7
25/07/1967,0,3.3,23.5,8
26/07/1967,10.5,4.2,24.5,5.5
27/07/1967,0.01,2,23.5,7
28/07/1967,0,5.2,24,8
29/07/1967,0,5.3,24.5,6.5
30/07/1967,10.5,5.4,23.5,5.5
31/07/1967,3,3.4,22,11
01/08/1967,1.5,4.6,24,8
02/08/1967,5,5.6,23,7.5
03/08/1967,12.8,4.7,24,8.5
04/08/1967,0,5.2,25,6
05/08/1967,0,4.4,24.5,7
06/08/1967,4.4,6.4,25.5,7
07/08/1967,0.4,4.8,23.5,5
08/08/1967,12.8,4,24,10
09/08/1967,10,3.9,21.5,11.5
10/08/1967,11.7,4.4,21.5,7.5
11/08/1967,5,3,22,10
12/08/1967,0.2,5.2,23,9
13/08/1967,1,2,15.5,10
14/08/1967,1.5,4.8,22,6.5
15/08/1967,0.01,4.6,21,10.5
16/08/1967,1,2.6,21,6.5
17/08/1967,0.4,3.6,23,10.5
18/08/1967,2.4,4,21.5,9
19/08/1967,0.01,2.6,21,12
20/08/1967,2.4,2.8,19.5,11
21/08/1967,1.5,5.6,20.5,11.5
22/08/1967,0,4.7,21,11.5
23/08/1967,3.5,3.5,22.5,8
24/08/1967,1.6,1.3,20,11
25/08/1967,1,2.9,22.5,10
26/08/1967,5,4.2,22,12.5
27/08/1967,8,1.9,21,12
28/08/1967,19.5,3.6,20,12.5
29/08/1967,0.2,4,21,9
30/08/1967,3,3.1,21.5,11.5
31/08/1967,11.9,3.6,20.5,10.5
01/09/1967,0.9,4.3,20.5,10
02/09/1967,0,3.3,21,11
03/09/1967,18.5,6.2,23,7.5
04/09/1967,1.7,3.7,19,10.5
05/09/1967,0,5.4,21.5,10
06/09/1967,8.5,2.4,21,12
07/09/1967,1.5,1.6,20,8.5
08/09/1967,6.1,3.1,21,10
09/09/1967,15.9,5.3,21,10
10/09/1967,6.5,3.8,22,10.5
11/09/1967,4.7,4,20.5,10
12/09/1967,1.8,3.8,21.5,12
13/09/1967,25.5,3.4,21,8.5
14/09/1967,2.4,1.6,19,7
15/09/1967,0.5,2.5,21.5,10
16/09/1967,8.5,2.4,21.5,12
17/09/1967,0.3,4.1,22,12
18/09/1967,0,4.9,22,6.5
19/09/1967,0.5,4,22.5,5
20/09/1967,0,5.2,21.5,9
21/09/1967,16,4.4,22.5,9.5
22/09/1967,20,1.5,18,12
23/09/1967,19.9,0.3,17,12
24/09/1967,2,3.2,19,12
25/09/1967,2,1.5,17.5,10
26/09/1967,7.9,1.6,14.5,11
27/09/1967,16.3,0.5,18.5,11.5
28/09/1967,0.2,3,18.5,11
29/09/1967,0,4.5,21.5,9
30/09/1967,0,4.1,22.5,3.5
01/10/1967,1.2,3.3,22.5,3.5
02/10/1967,0,4,22,8
03/10/1967,0.1,4.4,23,10
04/10/1967,0.2,4,21.5,10.5
05/10/1967,9.8,4.2,22,12
06/10/1967,0.2,4.1,21,12
07/10/1967,0,4.5,23,6
08/10/1967,9.4,2.3,20.5,8
09/10/1967,15,2.4,19.5,11
10/10/1967,1.2,3.5,20.5,7.5
11/10/1967,0,4.6,21,10.5
12/10/1967,0.7,2.5,21.5,8.5
13/10/1967,5.6,2.5,21.5,11.5
14/10/1967,0,3.7,21,8.5
15/10/1967,1.5,3.4,21.5,7
16/10/1967,1.6,3.4,21,8.5
17/10/1967,19.7,3.4,19.5,8.5
18/10/1967,0,5,18,7
19/10/1967,0,3.8,19,-1.5
20/10/1967,0,3.8,22,1
21/10/1967,0,3.4,21,1
22/10/1967,0,4.1,23,1.5
23/10/1967,0,4.5,21.5,2
24/10/1967,0,5,22.5,1
25/10/1967,0,4.4,20,3
26/10/1967,0,3.1,21.5,0.5
27/10/1967,0,4.2,23.5,2.5
28/10/1967,17.3,3.8,22,6
29/10/1967,4.4,1.4,15.5,9.5
30/10/1967,0.3,3.7,18.5,10.5
31/10/1967,0,2.4,17,10
01/11/1967,0,3.4,21,4.5
02/11/1967,0,4.2,22,1
03/11/1967,0,4.2,21.5,2.5
04/11/1967,0,4.1,22,0
05/11/1967,0,3.5,22,5.5
06/11/1967,0,3.8,21.5,4
07/11/1967,0,1,15.5,3.5
08/11/1967,0,3.3,20,7.5
09/11/1967,0,3.4,21,10
10/11/1967,0,3.5,22,0.5
11/11/1967,0,2.6,19,0.5
12/11/1967,0,3.4,17.5,3.5
13/11/1967,0,3.3,18,6.5
14/11/1967,0,3.2,21,6
15/11/1967,0,2.1,22.5,2
16/11/1967,0,2.8,23,4
17/11/1967,0,5,23.5,2
18/11/1967,0,4.4,23,-3.5
19/11/1967,0,3.6,21,-1
20/11/1967,0,4,22.5,-3
21/11/1967,0,4.4,23.5,-3.5
22/11/1967,0,5.8,22,1.5
23/11/1967,0,5.9,24,2.5
24/11/1967,0,4.6,23.5,0
25/11/1967,0,4.2,23.5,-1
26/11/1967,0,4.2,24.5,-1.5
27/11/1967,0,4.6,25.5,-3.5
28/11/1967,0,3.6,23,-4.5
29/11/1967,0,3.4,22.5,-1.5
30/11/1967,13.6,2.4,20.5,1.5
01/12/1967,0,3.3,21.5,6.5
02/12/1967,0.01,2.9,23,2.5
03/12/1967,0,2.2,23,8
04/12/1967,0,3,20,2
05/12/1967,0,2.6,21.5,3.5
06/12/1967,0,2.6,20.5,3
07/12/1967,0,2.1,20.5,5.5
08/12/1967,0,3.2,20.5,4.5
09/12/1967,0,4,20,7
10/12/1967,0,5.9,17.5,6.5
11/12/1967,0,7,18,5
12/12/1967,0,6.6,21,-1.5
13/12/1967,0,4.1,20.5,4.5
14/12/1967,0,7.8,21.5,8
15/12/1967,0,4.9,22.5,-0.5
16/12/1967,0,3.7,21.5,4.5
17/12/1967,0,4.6,18.5,8.5
18/12/1967,0,4.7,20.5,4
19/12/1967,0,3.2,21.5,-1.5
20/12/1967,0,3,22,-1
21/12/1967,0,3.4,22,-1.5
22/12/1967,0,4.8,18,2.5
23/12/1967,0.01,1.4,13,5
24/12/1967,0,3,19.5,-3
25/12/1967,0,4.4,21,-2
26/12/1967,0,4.6,19.5,0.5
27/12/1967,0,4.6,19.5,6
28/12/1967,0,5.1,19.5,1.5
29/12/1967,0,4.3,20.5,4.5
30/12/1967,0,5.2,20.5,3
31/12/1967,0,4.8,20,3.5
01/01/1968,0,4.3,21.5,-1
02/01/1968,0,4.1,23,-1.5
03/01/1968,0,3.8,25.5,-1.5
04/01/1968,0,4,24,-4
05/01/1968,0,4,24.5,-4
06/01/1968,0,3,24,0
07/01/1968,0,3.3,23,1
08/01/1968,0,3.5,19.5,-2
09/01/1968,0,4.4,20.5,-1
10/01/1968,0,3.1,21,-2
11/01/1968,0,5.1,20.5,1
12/01/1968,0,3.6,21.5,-0.5
13/01/1968,0,3.4,19,3.5
14/01/1968,0,3.4,14,-4.5
15/01/1968,4,1.6,18.5,1
16/01/1968,0,2.9,18.5,-1.5
17/01/1968,0,2.6,19,-1
18/01/1968,0,5,19.5,2
19/01/1968,0,4.5,20.5,-1
20/01/1968,0,5.6,20.5,4
21/01/1968,0,3.8,20,-1
22/01/1968,0.7,3.7,20.5,2
23/01/1968,0.01,2.1,18,-0.5
24/01/1968,0,1.9,16.5,3
25/01/1968,0,4.2,21,-4.5
26/01/1968,0,4.5,20.5,1.5
27/01/1968,0,4.1,22.5,2
28/01/1968,0,3.9,23.5,0
29/01/1968,0,4.8,24,-1.5
30/01/1968,0,3.7,22.5,-2.5
31/01/1968,0,4.2,22.5,-4.5
01/02/1968,0,4.9,22.5,1
02/02/1968,0,4.6,18.5,6.5
03/02/1968,0.3,2.8,21,-0.5
04/02/1968,5.1,3.6,13,-0.5
05/02/1968,0,4.6,17.5,-1.5
06/02/1968,0,4.4,16,4
07/02/1968,0,2.6,14,-0.5
08/02/1968,0,4.5,18,-7
09/02/1968,0,6,18.5,-7
10/02/1968,0,5.9,19,-1.5
11/02/1968,0.01,3.2,17.5,5
12/02/1968,0,6.6,18.5,4.5
13/02/1968,0,6.1,22,-1.5
14/02/1968,0,2.3,20.5,-1
15/02/1968,0,4.9,21,-0.5
16/02/1968,0,3,21.5,2
17/02/1968,11,3.2,16,3
18/02/1968,0,4.7,17,4
19/02/1968,0,3.8,18,3
20/02/1968,0,5.6,23.5,-4
21/02/1968,0,5.5,23,-1
22/02/1968,0,6.4,21,3
23/02/1968,0,5.8,22,1
24/02/1968,0,5.1,22.5,-3.5
25/02/1968,0,5,25,-1.5
26/02/1968,0,6.6,24,-3
27/02/1968,0,6.4,23,-3
28/02/1968,0,6.6,22,2.5
29/02/1968,0,7.2,22.5,2
01/03/1968,0,6.4,19,4
02/03/1968,0,3.1,15.5,8.5
03/03/1968,0.2,5.6,21,4.5
04/03/1968,0,4.8,18.5,5.5
05/03/1968,7.2,2.3,15,9
06/03/1968,0,3,19,8.5
07/03/1968,0,7.1,20.5,4.5
08/03/1968,0,7.7,22,6
09/03/1968,0,8,23,9
10/03/1968,0,10.3,22,7
11/03/1968,0,9.1,20.5,6
12/03/1968,0,9.1,21.5,4.5
13/03/1968,0,6,20,-2.5
14/03/1968,0,7.3,23.5,-0.5
15/03/1968,0,7.8,26,-1.5
16/03/1968,0,7,25,-1.5
17/03/1968,0,6.8,25,-1.5
18/03/1968,0,7.4,24,5
19/03/1968,0,9,24,5.5
20/03/1968,0,9.8,23,5.5
21/03/1968,0,10.4,22.5,4.5
22/03/1968,0,8.7,23.5,6
23/03/1968,0,8,22.5,0
24/03/1968,0,7,24.5,-1
25/03/1968,0,8.4,25,-2
26/03/1968,0,7,26,0.5
27/03/1968,0,6.8,25,4
28/03/1968,0,6.7,25.5,0.5
29/03/1968,0,6.5,24.5,1
30/03/1968,0,6.5,26.5,1
31/03/1968,0,6.4,27,6
01/04/1968,0,7.4,26.5,2
02/04/1968,4.5,6.1,25,6
03/04/1968,0,4,22,8.5
04/04/1968,0.5,6,25,6
05/04/1968,0,6.5,25,7
06/04/1968,2.4,6.6,25,8
07/04/1968,0.5,3.4,23.5,3.5
08/04/1968,0.2,6.7,23.5,5.5
09/04/1968,0,6.2,24.5,9.5
10/04/1968,12.5,3.7,23.5,3.5
11/04/1968,0.01,5.4,21.5,9
12/04/1968,0.6,5,21.5,8
13/04/1968,0,5.8,26.5,3.5
14/04/1968,0,8.6,28.5,7.5
15/04/1968,0,6.7,25.5,7.5
16/04/1968,0,9,26.5,9
17/04/1968,0.01,8.6,27.5,6.5
18/04/1968,0,8.8,27,4.5
19/04/1968,0,8.8,25,9
20/04/1968,0,8.2,25,6
21/04/1968,0,8,26,6.5
22/04/1968,0,7.1,26.5,6
23/04/1968,0,5.4,26.5,8
24/04/1968,18.4,6.9,25,6.5
25/04/1968,4.8,4.9,23,10.5
26/04/1968,0.2,4.2,23.5,9
27/04/1968,1,4.6,24.5,8
28/04/1968,1.5,5.4,26,6.5
29/04/1968,29,5.4,24,8.5
30/04/1968,1.2,7.6,23,10
01/05/1968,0.3,3,22.5,8
02/05/1968,0,5,24.5,7
03/05/1968,0,6,24.5,7
04/05/1968,0.5,7.2,26.5,11.5
05/05/1968,0.3,5.1,25,11
06/05/1968,0.5,6.2,24.5,11
07/05/1968,6,4.7,27,9
08/05/1968,2.5,2.8,24,8
09/05/1968,0,4.8,24.5,8.5
10/05/1968,0.8,4.1,23,8.5
11/05/1968,0,2.5,22.5,11
12/05/1968,1,2.8,23.5,9.5
13/05/1968,0,3.4,24.5,6.5
14/05/1968,0,7.2,24.5,9.5
15/05/1968,0,6.7,24.5,9
16/05/1968,0.01,5.4,25,11.5
17/05/1968,4,5.6,24.5,12.5
18/05/1968,8.9,2.8,23,7.5
19/05/1968,23.4,4.1,20,11.5
20/05/1968,0.01,3,19.5,11.5
21/05/1968,4,2.5,20.5,12
22/05/1968,0,4.2,20,12
23/05/1968,2.5,4.6,22.5,9
24/05/1968,3,4.1,23,11
25/05/1968,0.5,5.6,26.5,9.5
26/05/1968,0,9.2,26,7
27/05/1968,0,7.9,27,0.5
28/05/1968,0,7.2,27.5,2
29/05/1968,0,6.5,26,4.5
30/05/1968,0,7,25,4.5
31/05/1968,0,7.8,27,7
01/06/1968,0,7.6,28,5
02/06/1968,0,7.8,26.5,4.5
03/06/1968,4.2,4,25.5,8.5
04/06/1968,0.5,5.5,25.5,9.5
05/06/1968,3,6.2,25,8.5
06/06/1968,6,5.9,24,9
07/06/1968,0.3,6,25,10
08/06/1968,0,7.5,26,8
09/06/1968,0,5.8,25.5,10.5
10/06/1968,0,6.4,25,12
11/06/1968,7.5,5.7,23.5,13
12/06/1968,1,4.2,22,12.5
13/06/1968,0,5.2,23.5,9.5
14/06/1968,0,6.2,25,8.5
15/06/1968,0,6.8,25,8.5
16/06/1968,1.3,6.1,27,10
17/06/1968,1,5.8,25.5,10.5
18/06/1968,1.6,4.2,24.5,12
19/06/1968,20,3.2,22,13
20/06/1968,9.5,3.4,19.5,12
21/06/1968,7.5,2.2,19.5,12
22/06/1968,6.5,1.8,19.5,10.5
23/06/1968,23,1.2,18,12
24/06/1968,10.5,3.4,19,11.5
25/06/1968,0.01,4.1,19.5,11.5
26/06/1968,6.8,3.6,21,9.5
27/06/1968,10.9,3.4,20.5,12
28/06/1968,8.7,2.5,20.5,12
29/06/1968,18.3,4.7,22,11.5
30/06/1968,8,4.8,21.5,12
01/07/1968,2,3.8,22,12
02/07/1968,0.01,1.8,21,9
03/07/1968,0.2,2.8,20.5,10
04/07/1968,1.5,2.3,20.5,10.5
05/07/1968,1,2,20.5,11
06/07/1968,0.01,3,19.5,12
07/07/1968,4.4,4,23,12
08/07/1968,0.2,3.4,23,9.5
09/07/1968,1.5,4.8,23,9
10/07/1968,0.4,4.6,22.5,8.5
11/07/1968,6,4.3,22.5,7.5
12/07/1968,0,5.3,22,10
13/07/1968,0.3,3.9,22.5,10
14/07/1968,1.6,0.8,17.5,12.5
15/07/1968,12.7,3.3,22,9.5
16/07/1968,7.9,2.6,19.5,8
17/07/1968,32.3,5.4,21,8
18/07/1968,0,5.2,22,10
19/07/1968,2,2.8,22.5,8
20/07/1968,4.4,4,22.5,7.5
21/07/1968,2.5,2.8,22,7.5
22/07/1968,0.1,4.3,22,11
23/07/1968,1.2,3.7,21.5,5.5
24/07/1968,6.2,3.6,21.5,10
25/07/1968,6.5,4.1,21.5,8
26/07/1968,1,2.4,20,8.5
27/07/1968,1.2,2.8,19.5,9.5
28/07/1968,4.4,3.1,22,9.5
29/07/1968,6.6,2.8,22,10
30/07/1968,19.5,4.7,20.5,11.5
31/07/1968,0.3,4.7,21,10
01/08/1968,1.5,2.6,21.5,7.5
02/08/1968,11.5,3.4,22,8
03/08/1968,1.4,4.6,22.5,8.5
04/08/1968,1,3.7,22,7.5
05/08/1968,5.4,3.6,22,10
06/08/1968,0.3,3.6,20.5,8.5
07/08/1968,1.2,4.2,21.5,9.5
08/08/1968,3,3.4,22.5,9.5
09/08/1968,4.4,4,22,6
10/08/1968,20.6,4.8,22.5,9
11/08/1968,0.01,4.1,24,8.5
12/08/1968,0,5.1,25.5,11
13/08/1968,0,4.8,25,8.5
14/08/1968,6.7,3.1,23,9.5
15/08/1968,0.4,4.6,19,12
16/08/1968,4,2.9,19,11
17/08/1968,5,3.8,21.5,11.5
18/08/1968,0.01,3.8,23,6
19/08/1968,4,1.9,21,9
20/08/1968,0.6,2.9,21.5,10.5
21/08/1968,1.6,2.4,19,11
22/08/1968,0,2.4,18.5,10.5
23/08/1968,40,6.8,21.5,6.5
24/08/1968,8.4,4.6,22,10
25/08/1968,0.5,4,23,11
26/08/1968,0,4.5,23,8.5
27/08/1968,5.4,3.8,24.5,11
28/08/1968,5.9,4.2,22.5,9.5
29/08/1968,0.5,2.6,21,8.5
30/08/1968,4.2,3.7,21.5,9
31/08/1968,0.01,3.4,20.5,8
01/09/1968,1.2,2.1,19.5,8.5
02/09/1968,7.5,3,21.5,7
03/09/1968,0.4,2.8,21,10.5
04/09/1968,0.8,3.8,21.5,10
05/09/1968,3.8,2.6,21.5,7.5
06/09/1968,0.5,3.3,22,10
07/09/1968,0,4.5,22,10.5
08/09/1968,0.3,4.2,21.5,10
09/09/1968,8.8,2.8,22,11
10/09/1968,1,2.8,22,12.5
11/09/1968,5.6,2.6,20,12.5
12/09/1968,2,4.6,21.5,12
13/09/1968,3,3.2,21,12
14/09/1968,4.5,4.2,22,11
15/09/1968,0,3.6,21.5,12.5
16/09/1968,5.5,3.3,22.5,11.5
17/09/1968,3.2,3.1,24,9
18/09/1968,8.6,4.4,21,9.5
19/09/1968,0.4,3.2,22,8.5
20/09/1968,0.5,3.6,22,10.5
21/09/1968,0,4.5,23,10
22/09/1968,0,4.2,23,9
23/09/1968,0,4.4,22.5,8
24/09/1968,1,3.6,21.5,7
25/09/1968,0,6.4,22.5,10
26/09/1968,0.7,4.3,22,8
27/09/1968,0,3.3,21,11.5
28/09/1968,0.6,4.2,22.5,8.5
29/09/1968,20,3.4,20.5,11.5
30/09/1968,0.6,3.7,22.5,10.5
01/10/1968,0,4,23,10.5
02/10/1968,3.9,2.4,22,7.5
03/10/1968,0,4.1,24.5,8.5
04/10/1968,0,4.1,23.5,11
05/10/1968,0.01,4.4,23,11
06/10/1968,26.8,3.2,23,7
07/10/1968,0,3.6,21.5,8
08/10/1968,0,3.6,21,9
09/10/1968,0,3.6,22,5.5
10/10/1968,4,3.8,22.5,7.5
11/10/1968,1,3.1,22,9
12/10/1968,0.01,2.5,22,9.5
13/10/1968,0,4.2,21,9.5
14/10/1968,0.01,4.4,23,8.5
15/10/1968,1.5,3.3,22,9
16/10/1968,0,3.9,23.5,5
17/10/1968,0,3.6,24.5,3.5
18/10/1968,0,4.4,23.5,7
19/10/1968,19.7,5.9,22.5,10.5
20/10/1968,0,3.6,22.5,11
21/10/1968,0,3.1,23,10
22/10/1968,0.2,4.6,23.5,8
23/10/1968,0,4,24,7
24/10/1968,0,4.3,21,9
25/10/1968,0.01,4.2,19,7
26/10/1968,0,4.4,19,3.5
27/10/1968,0,3.3,23,-1.5
28/10/1968,0,5.1,21,-1
29/10/1968,0,3.6,21.5,-0.5
30/10/1968,0,3.3,22.5,0
31/10/1968,0,3.6,23,3.5
01/11/1968,0,4,23.5,0
02/11/1968,0,2.6,24,4
03/11/1968,0,3.3,23.5,0.5
04/11/1968,0,3.8,23,2.5
05/11/1968,0,4.2,23.5,5
06/11/1968,0,4.6,23.5,4.5
07/11/1968,0.01,4.2,23,4.5
08/11/1968,0,4,20,6.5
09/11/1968,0,4.4,19,6
10/11/1968,0,4.9,21.5,4
11/11/1968,0,3.6,22,1
12/11/1968,0,3.4,21.5,-2
13/11/1968,0,6.3,22,-1
14/11/1968,0,6.5,21,3.5
15/11/1968,0,5.4,22.5,8.5
16/11/1968,0,5.4,23,1.5
17/11/1968,0,4.8,22.5,7
18/11/1968,0,4.2,23.5,2.5
19/11/1968,2.7,2.9,20.5,4.5
20/11/1968,1.5,3.4,19.5,2
21/11/1968,0,3,21,3.5
22/11/1968,0,4.6,20,2
23/11/1968,0,2.8,21.5,-3
24/11/1968,1.2,3.2,21.5,1
25/11/1968,0,4,20,1
26/11/1968,0,4.4,20.5,5
27/11/1968,0,5,21,3.5
28/11/1968,0,4.6,21,2
29/11/1968,1.5,5.2,21,6
30/11/1968,0,3.8,19,10
01/12/1968,0,4.6,21,5.5
02/12/1968,0,4.1,22,6.5
03/12/1968,12.4,3.8,22.5,4
04/12/1968,1,2.4,19,8.5
05/12/1968,0,2.7,21.5,7.5
06/12/1968,0.01,2.9,21,10
07/12/1968,7,2.1,19.5,8
08/12/1968,1,2.1,15,8.5
09/12/1968,0,2.7,19,8
10/12/1968,0,3,20,1.5
11/12/1968,0,3.7,20,5
12/12/1968,0,3.4,21,3
13/12/1968,0,4,22,1
14/12/1968,0,3,21.5,4
15/12/1968,0,2.9,19.5,-0.5
16/12/1968,0,3.1,21,-1.5
17/12/1968,0,3.6,21.5,1
18/12/1968,0,3.2,21,4
19/12/1968,0,4.1,21,5
20/12/1968,0,4.6,22.5,6
21/12/1968,0,3.9,22,6
22/12/1968,0,3.4,19.5,5.5
23/12/1968,0.9,3.8,20,4
24/12/1968,0,3.2,20,5.5
25/12/1968,0,3.8,20.5,-0.5
26/12/1968,0,3.4,20,0
27/12/1968,0,3.8,19.5,-1
28/12/1968,0,4.6,21.5,-1
29/12/1968,0,4.9,21,-0.5
30/12/1968,0,3.8,20.5,1.5
31/12/1968,1.5,3.1,22.5,-0.5
01/01/1969,0,2.8,18.5,4
02/01/1969,0,2.7,20.5,-0.5
03/01/1969,3.8,3.1,21.5,-1.5
04/01/1969,5.9,2.7,18,3.5
05/01/1969,1,2.7,15.5,4
06/01/1969,0,1.9,15.5,1
07/01/1969,0,3.5,21.5,-4.5
08/01/1969,0,5.9,20.5,-1.5
09/01/1969,0,4.2,23,-1.5
10/01/1969,0,3.8,21,-1.5
11/01/1969,0,3.7,22,6.5
12/01/1969,0,5.4,23.5,1
13/01/1969,0,4.2,23.5,1.5
14/01/1969,0,3.6,23,-1
15/01/1969,0,3,21,4
16/01/1969,0,4.2,20,1.5
17/01/1969,0,4.4,19.5,4
18/01/1969,1.5,3.8,20,4.5
19/01/1969,0,3.2,19,-2.5
20/01/1969,0,4.7,19,1.5
21/01/1969,0,4.1,21,1.5
22/01/1969,0,4.4,21,-2.5
23/01/1969,0,5.4,21,1
24/01/1969,0,4.9,24,2
25/01/1969,0,4.1,23,-2
26/01/1969,0,3.8,22.5,0.5
27/01/1969,0,4.9,22.5,-0.5
28/01/1969,0,5,23.5,1
29/01/1969,0,5.6,23,3.5
30/01/1969,0,5.3,25,0
31/01/1969,0,4.7,24,-2
01/02/1969,0,7.9,25,1
02/02/1969,0,6.6,25.5,1
03/02/1969,0,4.6,21,-2
04/02/1969,0,4.9,20.5,-2
05/02/1969,0,6.3,23,-2
06/02/1969,0,6.2,25,1
07/02/1969,0,5.2,23,3
08/02/1969,0,5.8,24.5,2
09/02/1969,0,7,22,0.5
10/02/1969,0,6.4,23,5
11/02/1969,0,6.3,23.5,4.5
12/02/1969,0,5.5,22,6
13/02/1969,0,6.1,19.5,9
14/02/1969,0,8.6,19.5,9.5
15/02/1969,0,5.3,23.5,-2.5
16/02/1969,0,8.1,22.5,1.5
17/02/1969,0,6.2,24,1
18/02/1969,0,4.9,21.5,1.5
19/02/1969,0,7.1,20.5,4
20/02/1969,0,7.2,21,4.5
21/02/1969,0,8.1,22,8
22/02/1969,0,5.6,24,0
23/02/1969,0,6.9,24,7
24/02/1969,0,7.8,25,2
25/02/1969,0,4.3,24.5,4.5
26/02/1969,0,6.7,23,8
27/02/1969,0,7.2,25,3
28/02/1969,1.2,5,23.5,4
01/03/1969,0,7,24.5,8
02/03/1969,0,7.5,24,9.5
03/03/1969,0,7,24,6.5
04/03/1969,0,6.6,22.5,9
05/03/1969,0,6.4,22.5,9
06/03/1969,0,10.4,23,11.5
07/03/1969,0,5.7,23,11
08/03/1969,0,8.3,24,9
09/03/1969,0,4.7,24.5,10.5
10/03/1969,0,5.7,26,8
11/03/1969,0,5.4,25.5,8
12/03/1969,0,6.3,25,0
13/03/1969,0,5.4,24.5,9.5
14/03/1969,0,7.1,24,2.5
15/03/1969,0,5.3,23.5,7.5
16/03/1969,0,4.8,21,9.5
17/03/1969,1.6,5.7,15,4
18/03/1969,1.2,6,20.5,8
19/03/1969,0,6.4,22.5,7
20/03/1969,0,4.3,24,7
21/03/1969,0,8.9,24.5,9
22/03/1969,0,10,25,11
23/03/1969,0,11.4,26,9.5
24/03/1969,0,8.6,25,8.5
25/03/1969,0,5.1,23,3
26/03/1969,0,4.7,19,6
27/03/1969,6,5.6,22,10.5
28/03/1969,0,6.8,22,10
29/03/1969,0.9,5.7,23,4
30/03/1969,0.5,4,22,1
31/03/1969,1.4,3,20.5,6.5
01/04/1969,0,6.3,23,0
02/04/1969,0,8.9,26,3.5
03/04/1969,0,7.6,26,4.5
04/04/1969,0,9.7,26.5,8
05/04/1969,0,9.9,27,8
06/04/1969,0,9.4,26,5
